,Product_Base_cat,Product_Type_cat,Moisture_mu,pH_mu,Viscosity_mu,Amylose,Amylopectin,Total_Carbohydrate,Dietary_Fiber,Bostwick,mu_yield,mu_vol,mu_hole,mu_cell,mu_color_l,mu_color_a,mu_color_b,mu_init_frm,mu_shelf_frm,mu_frez_frm,Water_Activity_Day_1,Water_Activity_Day_7,Firmness,Denseness,euc_dist,cosine_dist,label,Sample_Name,Product_Base,Product_Type,rank_euc,rank_cosine
10,-0.6673824251086797,-0.2704555434247692,-0.4217048677368779,-1.049140792790367,-0.2632246449264943,0.7488478991210492,-0.3009991538253007,0.63376916331708,-0.16800173886279446,1.3350437515683027,-0.2891054462168448,-0.09842788317061382,-1.3841914593036928,1.598587777225165,0.12731244149537388,-0.30562561309780606,-0.4297491056969572,0.3505344151090678,-0.7548417107553776,-0.006859242141466015,-0.03812767432615852,-0.2815452341104924,0.24720237754896685,2.457249420112594,8.716375165956237,1.029333657016898,0,NOVATIONÂ® 6600,Potato,DD Instant,9.0,14.0
11,0.04925331550617566,1.697108534990426,0.2881497469351767,0.34101912662313977,3.1057200350045084,0.4859516044603841,-0.13538986329181105,0.63376916331708,-0.16800173886279446,0.5653602811247641,0.1180390453447292,0.6293480885666154,-0.6546323151945485,0.2432282584822053,0.38211864029282877,0.059599659269995865,-0.9122001144578035,-0.2978724361957115,-0.2855163365740559,-0.3631169799007392,0.06366272226935844,-0.20415819044736327,1.5793485232295104,2.457249420112594,8.89966723504488,0.960200619100249,0,NOVATIONÂ® Indulge 3920,Tapioca,SD Instant,15.0,9.0
12,0.5270104759160793,-0.5983828898273017,0.2881497469351767,-1.396680772643744,-0.5740498981344142,-0.9161619670631629,0.7478596862201337,0.63376916331708,-0.15297299431650696,-0.3326037677260308,0.03513632081861507,0.9821413078730812,-0.8893730755378743,0.882734676559799,1.5845122012848571,-1.6698494245893016,1.044991969117859,-0.294534785506732,-0.7573169145299388,0.347050470862209,0.5047544408499278,0.2446866627987876,1.5793485232295104,0.13185240790848066,7.710978757934352,0.7525273257679319,0,PURITYÂ® Beta 200,Waxy Corn,Cook Up,3.0,2.0
13,0.5270104759160793,-0.5983828898273017,0.643077054271204,-0.35406083308361375,-0.1027987077869227,-0.9161619670631629,0.7478596862201337,0.63376916331708,-0.15297299431650696,-0.3326037677260308,-0.06803151414720712,0.8408611611917851,-1.3705762387721643,1.323529031589782,1.1645538366001642,-1.5839140663851128,0.9263104254779999,0.12020322429575106,-0.1758856365407724,-0.7305257668693016,0.4708243086514137,0.5774509505502404,1.5793485232295104,0.13185240790848066,7.532981946260071,0.7222421238320985,0,NOVATIONÂ® Uno 2300,Waxy Corn,Cook Up,1.0,1.0
14,0.5270104759160793,-0.5983828898273017,-0.06677756040085057,-0.35406083308361375,0.07768047149509531,-0.9161619670631629,0.7478596862201337,0.2960017586479815,-0.16800173886279446,-0.46088434613328716,0.8881132420539366,0.9487552213374429,-1.276851869464804,1.4333822583181983,0.5742957060525252,-0.4439278302076723,0.2858514444155652,-0.7604491810604143,-0.446913576198526,-1.0095055256744012,0.4708243086514137,0.7012702204112505,1.5793485232295104,0.13185240790848066,7.612090177681955,0.7624026832167323,0,NOVATIONÂ® Uno 2100,Waxy Corn,Cook Up,2.0,3.0
15,-0.18962526469877614,-0.5983828898273017,0.2881497469351767,0.34101912662313977,-0.6542628667042,0.626162961612739,-0.2237148182430052,0.09800017660057923,-0.16800173886279446,-0.26846347852240254,-0.38858871564816866,-0.021069877783159628,-1.0023734959304453,1.3401626508014464,0.20238160780775552,0.6571189467834954,0.7388076316801165,-0.7359740008210537,-0.8471817273815284,-1.1036151521366442,0.19938325106337687,0.7709185597080677,0.24720237754896685,0.13185240790848066,8.356759004397043,1.0756308776688068,0,HOMECRAFTÂ® Create GF 10 (Control),Rice and Tapioca,Cook Up,8.0,20.0
16,-1.8617753261334387,-0.5983828898273017,-2.5512687117530417,-1.396680772643744,-0.22311816064160137,1.1870083902221575,-0.5770146380477834,0.5561214840828045,8.448478467675365,1.0784825947537897,-0.31858197049279213,-0.01659125641862315,-1.3833866153715848,3.8536792774495012,0.6201951391692381,0.4825627504312371,0.18683311510657044,-1.6073264850554725,-1.4363001593314848,-1.6603270230479568,0.17676316293104258,-0.12677114678423412,1.5793485232295104,2.457249420112594,13.746814588238108,1.0650353792139835,0,VERSAFIBEÂ® 285,Corn,Cook Up,32.0,17.0
17,0.28813189571112746,-0.5983828898273017,0.643077054271204,-0.006520853230236987,-0.3233843713538336,0.20552889015567477,0.04126004661057805,0.63376916331708,-0.16800173886279446,-0.5891649245405436,-0.9320621319860105,0.4605854926029334,-1.3185486245709428,1.070968533485126,0.6789635722252167,0.11733747806343514,0.04497706886247871,-0.8620990945623633,-0.813055396640231,-1.5349865162212522,-0.37742899631121085,0.6780541073123143,-1.0849437681315766,-2.1935446042956324,9.206337642815585,1.1693757336529114,0,NOVATIONÂ® Indulge 3620,Tapioca and Waxy Tapioca,Cook Up,20.0,27.0
18,1.2436462165309348,-0.5983828898273017,2.4177135909513403,1.38363906618327,0.8998633993353996,-0.30273727952161106,0.36143800830865785,0.18729500771999594,-0.16800173886279446,-0.3326037677260308,-0.6980922205456483,0.18800031046135354,-1.381712435409969,2.5689438155067497,0.3988483402138744,0.42751041158167863,0.0056506402007496384,-0.6828638307554576,-1.0475666914422646,-0.4774520514564879,-0.3434988641127094,1.4132310221120372,1.5793485232295104,0.13185240790848066,8.735908987671852,0.8973657866058442,0,PENPUREÂ® 80,Waxy Potato,Cook Up,10.0,8.0
19,-1.8617753261334387,1.697108534990426,-1.1315594824089323,1.38363906618327,2.7848681607253654,1.1870083902221575,-0.5770146380477834,0.4629442690016737,-0.16800173886279446,0.6295005703283924,-0.31858197049279213,-0.01659125641862315,-1.3841940520840295,1.01946380611897,0.6201951391692381,0.4825627504312371,0.18683311510657044,-0.39942431950286134,-0.5106196574626161,0.6936910698762111,0.312483691725061,-0.2815452341104924,-1.0849437681315766,0.13185240790848066,9.485040410363842,1.0857680705845079,0,ULTRA-TEXÂ® 1,Corn,SD Instant,22.0,21.0
20,-1.8617753261334387,1.697108534990426,-1.1315594824089323,-3.4819206517640042,-0.5239167927782981,1.1870083902221575,-0.5770146380477834,0.4008261256142535,-0.16800173886279446,0.1805185459029949,-0.9320621319860105,0.4605854926029334,-1.3812013128098688,0.7457311338587078,0.6789635722252167,0.11733747806343514,0.04497706886247871,-0.8163365650409469,-0.8580568833157743,-1.0830571115703589,-0.8185207148917802,-0.2815452341104924,1.5793485232295104,0.13185240790848066,10.177896037214351,1.1637273281817944,0,ULTRA-CRISPÂ® SA,Corn,SD Instant,27.0,26.0
21,-1.8617753261334387,-0.2704555434247692,0.2881497469351767,-0.35406083308361375,0.3584258614893455,1.1870083902221575,-0.5770146380477834,0.63376916331708,-0.16800173886279446,0.43707970271750773,-0.6980922205456483,0.18800031046135354,-1.3814710406072104,0.27483511239968716,0.3988483402138744,0.42751041158167863,0.0056506402007496384,-0.20942792978379968,-0.32108132366085623,0.5322184498971083,-0.8185207148917802,-0.2815452341104924,-1.0849437681315766,0.13185240790848066,8.968125179713828,1.2189222249763438,0,NATIONALâ¢ 1215,Corn,DD Instant,17.0,29.0
22,-1.8617753261334387,2.0250358813929585,-0.4217048677368779,2.4957670017140763,2.7848681607253654,1.1870083902221575,-0.5770146380477834,0.4202380454228224,-0.16800173886279446,1.0143423055501615,0.27463308056071817,-0.07888480812536162,-1.181293981330278,0.8076098019896235,0.2753059407969267,1.0357716188707018,0.11169154605648271,-0.05484818478215952,-0.7747595057499512,-0.12010386386357065,0.312483691725061,-0.2815452341104924,1.5793485232295104,0.13185240790848066,9.635303079570928,1.0450833589232553,0,ULTRASPERSEÂ®,Corn,SD/Agg Instant,26.0,15.0
23,-0.6673824251086797,-0.5983828898273017,2.4177135909513403,-0.006520853230236987,-0.9049283934847805,0.7488478991210492,-0.3009991538253007,0.63376916331708,-0.16800173886279446,0.1805185459029949,0.6504587650790892,0.1548177976241029,1.4863087965612496,-0.4468582226715308,-1.6121473836286608,-0.19350682544077866,-0.5231493737685615,-0.9675388923877927,-0.8661870444503227,-1.2430951033161264,0.9910863356951531,0.5851896549165525,0.24720237754896685,0.13185240790848066,9.34915622470353,1.161932018451945,0,No NOVATION1900 Blank,Potato,Cook Up,21.0,25.0
24,0.5270104759160793,1.697108534990426,-1.1315594824089323,-0.1455368451715872,-0.1429051920718156,-0.9161619670631629,0.7478596862201337,0.09800017660057923,-0.16800173886279446,0.9502020163465333,0.9268011801661231,-1.721724554116812,0.8725488680178513,-0.18548199932348772,1.3593047023477138,-0.958868609446834,-0.17272280408637408,-0.5419819558507485,-0.7927159028076425,-0.18607938820666833,0.6517850137101133,0.02026423617571215,1.5793485232295104,0.13185240790848066,8.163406281598116,0.8578839181573514,0,No NOVATION4600 Blank,Waxy Corn,SD Instant,7.0,5.0
25,-0.18962526469877614,-0.5983828898273017,0.2881497469351767,0.34101912662313977,-0.22311816064160137,0.626162961612739,-0.2237148182430052,0.09800017660057923,-0.16800173886279446,4.2854970549352,-1.5787033832896744,-3.447825942748969,0.6918437622536678,1.7723536558422368,1.5491224514518775,-1.054203147454606,-0.7728019700050703,-1.8362242154731345,-2.152175522485517,-1.519945258273125,2.9703440472746316,3.3092135918586973,1.5793485232295104,2.457249420112594,11.834557732838526,1.015687802660645,0,No HOMECRAFT Create GF 10 Blank,Rice and Tapioca,Cook Up,30.0,13.0
